symbol,Date,FiscalQuarter,FiscalYear,NetIncome,GrossSales
323,2018-09-27,3.0,2018,2659.0,15361.039534644691
675,2018-09-27,4.0,2018,4214.594238,23214.775254791213
198,2018-10-02,3.0,2018,5692.0,36976.477606429915
133,2018-10-16,3.0,2018,6777.0,114958.17209274667
146,2018-10-16,1.0,2019,533.359985,1198.4896539796607
684,2018-10-16,3.0,2018,1077.307983,1795.513305
45,2018-10-17,3.0,2018,2466.0,6546.6116188815195
584,2018-10-17,3.0,2018,1804.099976,3006.8332933333336
632,2018-10-17,3.0,2018,458.0,5347.5517015762525
77,2018-10-18,3.0,2018,1904.099976,4555.9731393710235
433,2018-10-18,3.0,2018,1473.0,13104.305759600347
11,2018-10-19,3.0,2018,5044.0,29768.452082575484
207,2018-10-19,1.0,2019,3211.0,47269.59902277431
218,2018-10-19,3.0,2018,1628.0,35210.36831671627
260,2018-10-19,2.0,2019,667.479004,17428.19629036346
37,2018-10-23,3.0,2018,13974.0,73417.27645960443
54,2018-10-23,3.0,2018,5099.0,16693.88476574057
72,2018-10-23,3.0,2018,774.0,4436.35309050188
192,2018-10-23,3.0,2018,1617.0,15875.393940074388
238,2018-10-23,3.0,2018,4341.0,7235.0
256,2018-10-23,3.0,2018,4856.0,30837.08971676485
430,2018-10-23,3.0,2018,3529.100098,9130.568812094609
109,2018-10-24,3.0,2018,2436.0,4060.0
130,2018-10-24,3.0,2018,1096.099976,20154.539163333426
179,2018-10-24,3.0,2018,1964.0,3273.3333333333335
224,2018-10-24,3.0,2018,14823.0,74988.84316565008
240,2018-10-24,3.0,2018,2040.0,25927.182558831886
261,2018-10-24,3.0,2018,82.151001,774.6761197029233
296,2018-10-24,1.0,2019,8824.0,117660.17955488327
312,2018-10-24,3.0,2018,109.253998,1432.4588420762984
337,2018-10-24,3.0,2018,875.700012,5810.913711554534
344,2018-10-24,3.0,2018,2516.0,4193.333333333334
485,2018-10-24,3.0,2018,1024.130005,2024.0054828506202
590,2018-10-24,3.0,2018,1253.699951,6068.86210802333
591,2018-10-24,3.0,2018,122.599998,2541.048029261774
770,2018-10-24,4.0,2018,10301.0,17168.333333333336
790,2018-10-24,3.0,2018,-1272.660034,4615.560237581543
41,2018-10-25,3.0,2018,3789.0,17918.987693998264
158,2018-10-25,3.0,2018,1570.0,3914.3058880302433
159,2018-10-25,2.0,2019,473.0,138079.19946780795
203,2018-10-25,3.0,2018,5716.0,11748.20292530723
220,2018-10-25,3.0,2018,1007.757996,18457.99677903669
228,2018-10-25,3.0,2018,1485.0,14240.829935413067
252,2018-10-25,3.0,2018,4412.0,8378.009985156137
269,2018-10-25,1.0,2019,511.0,16229.273559891366
313,2018-10-25,3.0,2018,498.739014,2396.6299072868783
327,2018-10-25,3.0,2018,2973.0,16889.580993574156
340,2018-10-25,3.0,2018,1392.0,8082.268095273395
461,2018-10-25,3.0,2018,801.5,11270.992596509723
630,2018-10-25,3.0,2018,736.5,8051.2183845769105
657,2018-10-25,3.0,2018,129.0,1499.4214063500733
701,2018-10-25,3.0,2018,21788.0,36313.333333333336
702,2018-10-25,3.0,2018,21788.0,36313.333333333336
717,2018-10-25,3.0,2018,4.488,-999.0
63,2018-10-26,3.0,2018,1915.0,3734.174258561756
64,2018-10-26,3.0,2018,821.0,3106.312023033937
216,2018-10-26,3.0,2017,148.024002,794.2379092274838
270,2018-10-26,3.0,2018,841.0,6414.579324233108
440,2018-10-26,3.0,2018,687.299988,2490.481043948189
608,2018-10-26,3.0,2018,7046.0,218020.95473812573
627,2018-10-26,3.0,2018,352.678986,2157.357903925182
738,2018-10-26,3.0,2018,3557.0,73664.1322031987
62,2018-10-30,3.0,2018,5549.0,35490.87214657061
74,2018-10-30,3.0,2018,1577.0,24295.82438717743
91,2018-10-30,3.0,2018,1514.0,19113.46257126927
119,2018-10-30,3.0,2018,705.054016,2663.8865660051792
227,2018-10-30,3.0,2018,1129.317017,1882.1950283333335
289,2018-10-30,3.0,2018,618.0,1376.1076230757003
368,2018-10-30,3.0,2018,2248.0,40843.741372711156
375,2018-10-30,3.0,2018,-194.725998,174.47136340015973
403,2018-10-30,3.0,2018,3144.0,14797.05115423053
526,2018-10-30,3.0,2018,-19.0,26360.0542316424
532,2018-10-30,3.0,2017,51.304001,509.2456599010555
626,2018-10-30,3.0,2018,972.0,3504.612872234949
628,2018-10-30,3.0,2018,1453.0,4475.986125077055
669,2018-10-30,3.0,2018,401.343994,1607.2871068740665
700,2018-10-30,3.0,2018,4960.0,9696.079117727204
821,2018-10-30,3.0,2018,3998.0,20900.353094902115
112,2018-10-31,3.0,2018,6006.0,154083.53272313118
258,2018-10-31,2.0,2019,380.0,11944.03591015172
309,2018-10-31,3.0,2018,901.0,1634.996948875742
334,2018-10-31,3.0,2018,49.205002,1018.9681296092264
380,2018-10-31,3.0,2018,172.356995,287.26165833333334
446,2018-10-31,3.0,2018,2579.100098,79767.59459885757
466,2018-10-31,3.0,2018,178.0,-999.0
475,2018-10-31,3.0,2018,-790.299988,8339.304641616907
589,2018-10-31,1.0,2019,502.0,2756.472682328869
616,2018-10-31,3.0,2018,1208.0,2524.7249813030458
814,2018-10-31,3.0,2018,521.963989,869.9399816666667
23,2018-11-01,4.0,2018,59531.0,171585.39120931062
178,2018-11-01,3.0,2018,816.0,1360.291204598624
184,2018-11-01,3.0,2018,146.699997,2467.1752676534106
195,2018-11-01,1.0,2019,375.898987,15180.13835619958
332,2018-11-01,3.0,2018,1079.0,3647.68674936867
359,2018-11-01,3.0,2018,2526.271973,11854.603897687448
371,2018-11-01,3.0,2018,145.832993,4316.390359085805
373,2018-11-01,3.0,2018,-254.233994,40.67266314067135
448,2018-11-01,4.0,2018,4518.299805,13134.465061399338
663,2018-11-01,3.0,2018,255.337006,2374.0643663245264
756,2018-11-01,3.0,2018,196.0,4924.811595427387
788,2018-11-01,3.0,2018,1969.0,6140.733301500516
817,2018-11-01,3.0,2018,1703.300049,4287.062076616766
124,2018-11-02,4.0,2018,252.399994,2931.011710035983
233,2018-11-02,3.0,2018,155.0,1251.4163891978171
339,2018-11-02,3.0,2018,143.0,3947.0218083767954
422,2018-11-02,3.0,2018,523.0,1646.0132136415345
583,2018-11-02,3.0,2018,624.586975,1040.9782916666668
635,2018-11-02,3.0,2018,7921.0,91878.65615741808
676,2018-11-02,3.0,2018,332.0,2766.2919991972917
8,2018-11-06,4.0,2018,1532.900024,2554.8333733333334
25,2018-11-06,3.0,2018,1498.0,-999.0
75,2018-11-06,3.0,2018,441.283997,817.7295212671187
93,2018-11-06,4.0,2018,2224.0,6774.760328836827
147,2018-11-06,3.0,2018,2107.0,9765.281227997355
400,2018-11-06,3.0,2018,171.100006,2166.5269013886664
417,2018-11-06,3.0,2018,1624.046997,5010.136004049587
465,2018-11-06,3.0,2018,-74.791,212.56848845995378
470,2018-11-06,3.0,2018,22.003,721.7438399491526
118,2018-11-07,3.0,2018,153.617996,1000.0051274731815
437,2018-11-07,4.0,2018,-4864.0,13716.884014152844
457,2018-11-07,3.0,2018,-10.249,1234.5284420359296
659,2018-11-07,3.0,2018,168.526001,280.8766683333334
754,2018-11-07,3.0,2018,835.0,1391.6666666666667
50,2018-11-08,1.0,2019,594.0,84094.6064337824
58,2018-11-08,3.0,2018,11137.0,64787.43126099535
138,2018-11-08,4.0,2018,2162.0,23341.715109387238
155,2018-11-08,3.0,2018,706.0,3999.566889577712
200,2018-11-08,3.0,2018,11571.0,29717.086066668697
599,2018-11-08,3.0,2018,139.645996,1656.4923148712244
797,2018-11-08,3.0,2018,372.436005,671.5077885104919
442,2018-11-09,3.0,2018,1403.0,8650.84633671601
127,2018-11-13,3.0,2019,8777.0,130960.35746652739
249,2018-11-13,4.0,2018,3027.0,10549.572612649648
529,2018-11-13,3.0,2018,18.152,178.9810979279401
394,2018-11-14,1.0,2019,3549.0,34050.45707272927
24,2018-11-15,4.0,2018,3313.0,5997.391286019058
265,2018-11-15,3.0,2019,3366.0,328669.1964047258
410,2018-11-15,4.0,2018,93.5,-999.0
638,2018-11-15,3.0,2019,3575.0,7100.38801204362
21,2018-11-20,4.0,2018,1495.432007,7685.986272893153
27,2018-11-20,3.0,2019,-145.5,2642.6030990113113
152,2018-11-20,3.0,2019,3138.0,18096.395349076694
161,2018-11-20,2.0,2019,2197.0,10170.306685442396
213,2018-11-20,3.0,2019,1145.764038,1909.6067300000002
280,2018-11-20,3.0,2019,2218.300049,39778.25994433252
79,2018-11-21,4.0,2018,2370.600098,13627.252334877949
78,2018-11-27,3.0,2018,1827.0,124317.55746112998
56,2018-11-29,1.0,2019,19.242001,590.9546218247115
123,2018-11-29,4.0,2018,5327.0,20975.474088359944
349,2018-11-29,3.0,2019,-313.897003,1718.0169823603217
84,2018-12-04,3.0,2019,1106.230957,10764.209458106161
455,2018-12-04,4.0,2018,1908.0,5590.236562250031
42,2018-12-06,2.0,2019,449.0,748.3333333333334
43,2018-12-06,2.0,2019,449.0,748.3333333333334
145,2018-12-06,3.0,2019,2827.0,69097.5261696491
531,2018-12-06,3.0,2019,-360.213989,303.23069208236404
763,2018-12-06,3.0,2019,265.335999,583.519113521441
778,2018-12-06,4.0,2018,12610.0,21016.666666666668
306,2018-12-13,4.0,2018,2590.773926,9152.468296247052
97,2018-12-18,2.0,2019,1770.0,21967.52140075829
111,2018-12-19,2.0,2019,747.099976,2061.1253593319425
165,2018-12-19,1.0,2019,3296.0,20638.401277246456
266,2018-12-20,1.0,2019,1100.0,82990.65819072934
45,2019-01-16,4.0,2018,3309.0,6595.483279097307
684,2019-01-17,4.0,2018,1211.241943,4465.398003886893
260,2019-01-18,3.0,2019,1130.988037,15436.9814014295
115,2019-01-22,4.0,2018,1657.0,3634.374265851549
146,2019-01-23,2.0,2019,1102.214966,6665.943750989708
207,2019-01-23,2.0,2019,6427.0,39264.402957785605
238,2019-01-23,4.0,2018,5580.0,10176.247323901742
256,2019-01-23,4.0,2018,5654.0,39129.64492248938
337,2019-01-23,4.0,2018,1216.900024,5082.148801990392
632,2019-01-23,4.0,2018,671.0,3387.01862379215
179,2019-01-24,4.0,2018,2666.0,4933.295615402771
252,2019-01-24,4.0,2018,5966.0,-999.0
269,2019-01-24,2.0,2019,24.0,8071.422220504483
344,2019-01-24,4.0,2018,2511.0,15575.244293038084
8,2019-01-25,1.0,2019,357.0,5945.648347302462
63,2019-01-25,4.0,2018,2558.0,8311.347097522532
124,2019-01-25,1.0,2019,42.200001,1670.5852583382964
23,2019-01-29,1.0,2019,19965.0,153782.80942319453
37,2019-01-29,4.0,2018,16039.0,87794.71941012426
72,2019-01-29,4.0,2018,1066.0,7525.141404178404
77,2019-01-29,4.0,2018,2650.899902,13835.46813759241
116,2019-01-29,2.0,2019,438.0,1044.9104024901455
192,2019-01-29,4.0,2018,2195.100098,12674.645934575501
228,2019-01-29,4.0,2018,3553.0,10330.690958274416
403,2019-01-29,4.0,2018,4389.0,25862.952605356208
475,2019-01-29,4.0,2018,-5086.200195,7443.649896069828
106,2019-01-30,1.0,2019,260.0,5900.692361822301
109,2019-01-30,4.0,2018,3345.0,23004.66712118878
157,2019-01-30,4.0,2018,5924.299805,11459.853173927333
224,2019-01-30,4.0,2018,19953.0,93893.58823097142
240,2019-01-30,4.0,2018,2938.0,9560.147479869722
296,2019-01-30,2.0,2019,17244.0,122057.10230624881
433,2019-01-30,4.0,2018,2057.0,8418.262878101103
672,2019-01-30,4.0,2018,3395.0,18388.17603555819
790,2019-01-30,4.0,2018,-1062.582031,13145.764435373469
156,2019-01-31,4.0,2018,1670.0,9392.340741431071
159,2019-01-31,3.0,2019,999.0,111104.16994093059
195,2019-01-31,2.0,2019,687.812012,8191.444462044274
210,2019-01-31,4.0,2018,2882.0,19986.533976358176
258,2019-01-31,3.0,2019,235.0,17910.09427263573
608,2019-01-31,4.0,2018,10073.0,161186.8175142611
640,2019-01-31,4.0,2018,1107.0,17167.049961308127
700,2019-01-31,4.0,2018,5859.0,9765.0
11,2019-02-01,4.0,2018,6828.0,28254.548873681833
64,2019-02-01,4.0,2018,1174.0,6788.754960613728
440,2019-02-01,4.0,2018,944.400024,3362.470458039754
25,2019-02-05,4.0,2018,1815.0,29437.41544938643
36,2019-02-05,1.0,2019,599.0,12047.249542346559
93,2019-02-05,1.0,2019,467.0,11960.82129691427
313,2019-02-05,4.0,2018,630.059021,3860.082729353084
410,2019-02-05,1.0,2019,70.800003,1265.6477340727333
589,2019-02-05,2.0,2019,1079.0,8190.33671084692
112,2019-02-06,4.0,2018,8075.0,95171.87937882023
375,2019-02-06,4.0,2018,-243.123001,277.6550161494321
485,2019-02-06,4.0,2018,1324.487061,5382.572055590044
628,2019-02-06,4.0,2018,2101.0,5687.758506729684
50,2019-02-07,2.0,2019,874.0,62869.41081081258
141,2019-02-07,4.0,2018,1344.0,13918.61157630776
245,2019-02-07,4.0,2018,302.799988,1128.036972151786
249,2019-02-07,1.0,2019,552.0,12762.59055604289
309,2019-02-07,4.0,2018,1187.0,4657.840321593383
417,2019-02-07,4.0,2018,2444.399902,4805.2229178498865
616,2019-02-07,4.0,2018,1542.0,3274.3438851267224
630,2019-02-07,4.0,2018,1037.599976,6385.282148054182
676,2019-02-07,4.0,2018,715.0,2976.76409134896
788,2019-02-07,4.0,2018,2258.0,4575.5177502441475
40,2019-02-08,4.0,2016,5034.0,153555.67057852197
400,2019-02-08,4.0,2018,172.300003,6069.19549537144
583,2019-02-08,4.0,2018,854.218994,1423.6983233333333
627,2019-02-08,4.0,2018,415.980988,2432.2932081652675
465,2019-02-12,4.0,2018,-121.948997,255.85177362369402
590,2019-02-12,4.0,2018,1548.199951,4476.709901483131
394,2019-02-13,2.0,2019,6371.0,32947.551094617316
401,2019-02-13,4.0,2018,18.993,318.27388976933526
659,2019-02-13,4.0,2018,228.723999,1275.7929315290933
663,2019-02-13,4.0,2018,365.359009,4080.427921190134
669,2019-02-13,4.0,2018,484.666992,1156.9885548695022
717,2019-02-13,4.0,2018,9.491,-999.0
62,2019-02-14,4.0,2018,6476.0,15906.942637712584
332,2019-02-14,4.0,2018,1424.0,3475.2441519324952
340,2019-02-14,4.0,2018,1923.0,9074.785056448221
373,2019-02-14,4.0,2018,-346.028015,63.531257640442576
691,2019-02-14,4.0,2018,97.599998,3026.2402983597026
198,2019-02-15,4.0,2018,12559.0,-999.0
270,2019-02-15,4.0,2018,748.0,4720.867585905883
161,2019-02-19,3.0,2019,3468.0,23605.010080376014
178,2019-02-19,4.0,2018,14.0,3232.1877939162187
265,2019-02-19,4.0,2019,7179.0,315676.61139599554
460,2019-02-19,4.0,2018,75.5,630.7497119397148
261,2019-02-20,4.0,2018,100.306,1338.4680603683728
538,2019-02-20,4.0,2018,1180.0,7683.769319371203
652,2019-02-20,1.0,2019,504.0,1639.4845004524632
75,2019-02-21,4.0,2018,460.11499,853.878428320564
175,2019-02-21,4.0,2018,380.0,8563.330240942081
455,2019-02-21,1.0,2019,177.0,28291.28445740794
470,2019-02-21,4.0,2018,121.855003,654.6802444508572
657,2019-02-21,4.0,2018,174.0,1878.8924644527012
768,2019-02-21,4.0,2018,411.636993,874.464628383835
797,2019-02-21,4.0,2018,510.834991,851.3916516666667
821,2019-02-21,4.0,2018,4690.0,30069.315084254897
58,2019-02-22,4.0,2018,14860.0,110279.3333006295
233,2019-02-22,4.0,2018,175.0,3723.761949546663
339,2019-02-22,4.0,2018,164.0,1859.9019058324247
512,2019-02-22,4.0,2018,974.174988,1763.8785684771165
127,2019-02-26,4.0,2019,11121.0,50943.26576355675
312,2019-02-26,4.0,2018,121.863998,1056.4528372114291
359,2019-02-26,4.0,2018,3419.040039,10049.081168773057
381,2019-02-26,4.0,2018,107.900002,663.8916843824132
123,2019-02-27,1.0,2019,803.0,39522.17389474514
152,2019-02-27,4.0,2019,2314.0,46588.8510565907
227,2019-02-27,4.0,2018,1717.223022,2862.0383699999998
280,2019-02-27,4.0,2019,3059.800049,17209.60468690557
334,2019-02-27,4.0,2018,65.636002,2386.648588536684
380,2019-02-27,4.0,2018,211.755997,594.1185602785786
457,2019-02-27,4.0,2018,-38.452999,2188.4550284946695
466,2019-02-27,4.0,2018,298.0,1309.4467031339314
532,2019-02-27,4.0,2017,112.664001,530.7344939339672
536,2019-02-27,4.0,2018,125.0,208.33333333333334
626,2019-02-27,4.0,2018,1264.699951,4756.917005383126
645,2019-02-27,4.0,2018,225.354996,12876.935955724606
823,2019-02-27,4.0,2018,75.699997,766.9792809960185
27,2019-02-28,4.0,2019,-80.800003,913.724049938697
56,2019-02-28,2.0,2019,38.042,393.78482189473016
200,2019-02-28,4.0,2018,11188.0,31413.4265015988
349,2019-02-28,4.0,2019,-418.257996,1589.7695126157994
493,2019-02-28,4.0,2018,589.0,4825.964982048295
604,2019-02-28,4.0,2018,223.994003,6219.778323689798
754,2019-02-28,4.0,2018,1125.0,1875.0
813,2019-02-28,4.0,2018,-175.485992,948.6408361743687
213,2019-03-05,4.0,2019,1587.457031,9704.456407903053
534,2019-03-05,4.0,2018,-165.304001,124.83878527099311
42,2019-03-06,3.0,2019,676.0,1126.6666666666667
43,2019-03-06,3.0,2019,676.0,1126.6666666666667
145,2019-03-07,4.0,2019,3078.0,83019.05240703779
539,2019-03-07,4.0,2018,405.0,2216.607208479198
84,2019-03-14,4.0,2019,1589.472046,8108.661431375846
306,2019-03-14,1.0,2019,674.241028,5411.423050449075
531,2019-03-14,4.0,2019,-426.458008,323.22623997561476
778,2019-03-14,1.0,2019,471.0,12709.782723568731
97,2019-03-19,3.0,2019,2509.0,29441.655814299123
111,2019-03-20,3.0,2019,1205.0,9560.514336615895
713,2019-03-26,1.0,2019,109.0,2280.4590127293645
763,2019-03-27,4.0,2019,483.800995,1269.2966278748254
196,2019-03-29,3.0,2018,776.400024,4429.255166917928
342,2019-03-29,4.0,2017,-1158.0,37194.75154025075
544,2019-03-29,4.0,2018,107.382004,462.2135024712353
765,2019-03-29,4.0,2017,-5.0,12322.396600199128
45,2019-04-16,1.0,2019,834.0,12245.86273229766
133,2019-04-16,1.0,2019,1591.0,127430.45007164388
684,2019-04-16,1.0,2019,344.052002,27158.811242097003
198,2019-04-17,1.0,2019,1422.0,95456.3548882004
584,2019-04-17,1.0,2019,355.399994,13812.796264468265
632,2019-04-17,1.0,2019,210.0,33240.54534311074
11,2019-04-18,1.0,2019,1436.0,43936.85778712808
77,2019-04-18,1.0,2019,333.799988,73654.83165047532
218,2019-04-18,1.0,2019,430.0,55050.05056548254
252,2019-04-18,1.0,2019,1391.0,34365.24893930759
37,2019-04-23,1.0,2019,5160.0,163253.36942326755
62,2019-04-23,1.0,2019,1703.0,104749.50169389755
150,2019-04-23,1.0,2019,1704.0,87233.29992659403
207,2019-04-23,3.0,2019,9203.0,94221.98796002057
228,2019-04-23,1.0,2019,412.0,25686.56235713456
238,2019-04-23,1.0,2019,1217.0,16674.014630246642
256,2019-04-23,1.0,2019,1425.0,118756.25579972309
261,2019-04-23,1.0,2019,37.455002,3816.753101262639
378,2019-04-23,1.0,2019,190.804001,4759.618164523927
634,2019-04-23,1.0,2019,518.0,15684.41682454309
8,2019-04-24,2.0,2019,790.5,10013.83060683269
40,2019-04-24,1.0,2019,2149.0,107266.96709485447
54,2019-04-24,1.0,2019,1884.0,80329.03249200145
109,2019-04-24,1.0,2019,745.0,58526.731023164655
146,2019-04-24,3.0,2019,1649.60498,12113.89943255821
179,2019-04-24,1.0,2019,677.0,12901.403907300923
183,2019-04-24,1.0,2019,863.0,40998.21980850329
224,2019-04-24,1.0,2019,4348.0,177326.6794620507
240,2019-04-24,1.0,2019,815.0,26083.74867702569
295,2019-04-24,1.0,2019,554.0,7391.761024778051
296,2019-04-24,3.0,2019,26053.0,202404.6090916156
312,2019-04-24,1.0,2019,1.687,2467.6518837459876
337,2019-04-24,1.0,2019,269.899994,12565.58820260741
430,2019-04-24,1.0,2019,1408.800049,23849.02100450307
433,2019-04-24,1.0,2019,667.0,26527.821977131167
485,2019-04-24,1.0,2019,321.152008,14831.812979426908
519,2019-04-24,1.0,2019,162.0,10622.693965172335
736,2019-04-24,1.0,2019,2429.0,77972.28165120987
740,2019-04-24,1.0,2019,-1.545,5627.446013427528
790,2019-04-24,1.0,2019,-667.64502,32777.45276144099
41,2019-04-25,1.0,2019,1715.0,33749.39907926142
65,2019-04-25,1.0,2019,3632.0,147434.13298130714
122,2019-04-25,1.0,2019,303.881012,12884.186509785282
134,2019-04-25,1.0,2019,426.0,27458.39767845995
156,2019-04-25,1.0,2019,727.0,24880.73319640211
175,2019-04-25,1.0,2019,119.0,13372.821174545008
203,2019-04-25,1.0,2019,1121.0,37014.221082295546
210,2019-04-25,1.0,2019,775.0,38891.29316026982
223,2019-04-25,1.0,2019,387.0,37135.548204029015
289,2019-04-25,1.0,2019,96.0,7828.728970873412
313,2019-04-25,1.0,2019,166.218994,8099.935363644832
327,2019-04-25,1.0,2019,1545.0,17124.02836782402
340,2019-04-25,1.0,2019,347.0,23576.48385641307
344,2019-04-25,1.0,2019,76.0,39722.86035737159
368,2019-04-25,1.0,2019,908.0,52177.235726402396
440,2019-04-25,1.0,2019,369.600006,8425.260416246656
591,2019-04-25,1.0,2019,587.900024,6931.9570135229005
657,2019-04-25,1.0,2019,16.0,879.9483431112986
717,2019-04-25,1.0,2019,3.513,429.3305296631354
25,2019-04-26,1.0,2019,234.0,86775.34571684913
63,2019-04-26,1.0,2019,600.0,24700.86530615972
64,2019-04-26,1.0,2019,676.0,12498.733208979476
106,2019-04-26,2.0,2019,641.599976,6468.734083264478
132,2019-04-26,1.0,2019,3974.0,68823.55757357465
270,2019-04-26,1.0,2019,-289.0,9465.004383912226
608,2019-04-26,1.0,2019,3561.0,519709.1698426181
627,2019-04-26,1.0,2019,127.587997,5166.184106596987
630,2019-04-26,1.0,2019,234.899994,14365.902833657277
662,2019-04-26,1.0,2019,224.0,4904.157707657153
677,2019-04-26,1.0,2019,246.199997,9735.89274922074
821,2019-04-26,1.0,2019,817.0,52582.778512994526
23,2019-04-30,2.0,2019,31526.0,351829.20076205954
72,2019-04-30,1.0,2019,499.0,19418.55545713948
74,2019-04-30,1.0,2019,669.0,29010.092440301145
91,2019-04-30,1.0,2019,522.0,28121.72068723217
112,2019-04-30,1.0,2019,2145.0,198249.39692468566
119,2019-04-30,1.0,2019,292.302002,5314.033786476012
192,2019-04-30,1.0,2019,629.0,38680.92854528503
309,2019-04-30,1.0,2019,225.0,23266.459988580275
326,2019-04-30,1.0,2019,210.597,350.995
375,2019-04-30,1.0,2019,-75.375,1248.6842007643597
403,2019-04-30,1.0,2019,1181.0,73560.97434584789
465,2019-04-30,1.0,2019,-36.502998,1685.4010979488116
526,2019-04-30,1.0,2019,71.0,46407.06187740655
651,2019-04-30,1.0,2019,317.0,60732.54303417212
672,2019-04-30,1.0,2019,920.0,40940.55723107368
700,2019-04-30,1.0,2019,1862.0,23603.081184756367
732,2019-04-30,1.0,2019,149.0,19356.365017219403
